Nombre,Fecha,Axis,Diametro,Peso,Anverso,Reverso
Bronze AE1 of Diocletian- Antioch- AD 298. 1944.100.4109 ,AD-298.,12,29.0,9.28,http://numismatics.org/collectionimages/19001949/1944/1944.100.4109.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.4109.rev.width350.jpg
Silver Denarius of Marcus Aurelius- Rome- AD 161 - AD 176. 1956.127.995 ,AD-161,6,18.0,3.16,http://numismatics.org/collectionimages/19501999/1956/1956.127.995.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.995.rev.width350.jpg
Bronze AE3 of Constantine I- Constantinople- AD 333 - AD 335. 1944.100.9253 ,AD-333,6,17.0,2.54,http://numismatics.org/collectionimages/19001949/1944/1944.100.9253.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.9253.rev.width350.jpg
Silver Antoninianus of Probus- Ticinum- AD 276 - AD 282. 1944.100.35961 ,AD-276,12,22.3,3.94,http://numismatics.org/collectionimages/19001949/1944/1944.100.35961.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.35961.rev.width350.jpg
Silver Antoninianus of Carus- Antioch- AD 282 - AD 283. 1944.100.36479 ,AD-282,11,21.0,4.14,http://numismatics.org/collectionimages/19001949/1944/1944.100.36479.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.36479.rev.width350.jpg
Silver Quinarius of Domitian- Rome- AD 84. 1955.21.9 ,AD-84.,5,15.0,1.57,http://numismatics.org/collectionimages/19501999/1955/1955.21.9.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1955/1955.21.9.rev.width350.jpg
Silver Denarius of Hadrian- Rome- AD 119 - AD 122. 1956.127.1768 ,AD-119,7,19.0,2.96,http://numismatics.org/collectionimages/19501999/1956/1956.127.1768.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.1768.rev.width350.jpg
Bronze As- Rome- 189 B.C. - 180 B.C.. 1965.24.1 ,189-B.C.,4,33.8,26.91,http://numismatics.org/collectionimages/19501999/1965/1965.24.1.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1965/1965.24.1.rev.width350.jpg
Bronze AE2 of Galerius- Thessalonica- AD 308 - AD 310. 1944.100.3708 ,AD-308,6,26.0,6.38,http://numismatics.org/collectionimages/19001949/1944/1944.100.3708.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.3708.rev.width350.jpg
Bronze AE3 of Constantine I- Constantinople- AD 333 - AD 335. 1944.100.9268 ,AD-333,12,18.5,2.82,http://numismatics.org/collectionimages/19001949/1944/1944.100.9268.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.9268.rev.width350.jpg
Bronze AE3 of Constans- Trier- AD 348 - AD 350. 1947.97.181 ,AD-348,12,17.5,1.94,http://numismatics.org/collectionimages/19001949/1947/1947.97.181.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1947/1947.97.181.rev.width350.jpg
Silver Denarius of Hadrian- Rome- AD 119 - AD 122. 1956.127.104 ,AD-119,7,16.5,3.09,http://numismatics.org/collectionimages/19501999/1956/1956.127.104.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.104.rev.width350.jpg
Silver Denarius of Antoninus Pius- Rome- AD 151 - AD 152. 1956.127.1869 ,AD-151,6,17.0,3.35,http://numismatics.org/collectionimages/19501999/1956/1956.127.1869.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.1869.rev.width350.jpg
Silver Denarius of Maximinus Thrax- Rome- AD 235 - AD 236. 1948.19.339 ,AD-235,12,21.0,2.983,http://numismatics.org/collectionimages/19001949/1948/1948.19.339.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.339.rev.width350.jpg
Bronze AE1 of Diocletian- Antioch- AD 300 - AD 301. 1944.100.4215 ,AD-300,6,25.5,9.2,http://numismatics.org/collectionimages/19001949/1944/1944.100.4215.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.4215.rev.width350.jpg
Bronze AE3 of Licinius- Nicomedia- AD 313 - AD 317. 1948.19.319 ,AD-313,12,20.5,3.48,http://numismatics.org/collectionimages/19001949/1948/1948.19.319.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.319.rev.width350.jpg
Bronze Fraction of Maximinus Daia- Alexandria- AD 305 - AD 306. 1948.8.4 ,AD-305,12,20.5,2.87,http://numismatics.org/collectionimages/19001949/1948/1948.8.4.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.8.4.rev.width350.jpg
Silver Denarius of Hadrian- Rome- AD 134 - AD 138. 1944.100.45561 ,AD-134,6,17.5,2.87,http://numismatics.org/collectionimages/19001949/1944/1944.100.45561.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.45561.rev.width350.jpg
Bronze As- Rome- 90 B.C.. 1944.100.888 ,90-B.C..,12,26.7,10.25,http://numismatics.org/collectionimages/19001949/1944/1944.100.888.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.888.rev.width350.jpg
Silver Denarius of Augustus- Uncertain value- 29 BC - 27 BC. 1944.100.39156 ,29-BC,12,19.5,3.92,http://numismatics.org/collectionimages/19001949/1944/1944.100.39156.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.39156.rev.width350.jpg
Bronze AE3 of Constantine I- Antioch- AD 330 - AD 335. 1929.27.5 ,AD-330,12,17.0,2.69,http://numismatics.org/collectionimages/19001949/1929/1929.27.5.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1929/1929.27.5.rev.width350.jpg
Silver Denarius of Septimius Severus- Rome- AD 196 - AD 211. 1957.172.1782 ,AD-196,6,19.9,3.19,http://numismatics.org/collectionimages/19501999/1957/1957.172.1782.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1957/1957.172.1782.rev.width350.jpg
Bronze AE3 of Constantine I- Constantinople- AD 333 - AD 335. 1944.100.9282 ,AD-333,2,18.5,2.4,http://numismatics.org/collectionimages/19001949/1944/1944.100.9282.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.9282.rev.width350.jpg
Bronze Sestertius of Trebonianus Gallus- Rome- AD 251 - AD 253. 1929.66.9 ,AD-251,12,25.65,15.62,http://numismatics.org/collectionimages/19001949/1929/1929.66.9.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1929/1929.66.9.rev.width350.jpg
Silver Antoninianus of Maximian- Ticinum- AD 288. 1944.100.38072 ,AD-288.,6,21.5,3.73,http://numismatics.org/collectionimages/19001949/1944/1944.100.38072.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.38072.rev.width350.jpg
Bronze Sestertius of Hadrian- Rome- AD 128 - AD 132. 1944.100.47361 ,AD-128,6,34.0,29.01,http://numismatics.org/collectionimages/19001949/1944/1944.100.47361.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.47361.rev.width350.jpg
Silver Denarius of Commodus- Rome- AD 178 - AD 191. 1956.127.1237 ,AD-178,6,17.55,2.82,http://numismatics.org/collectionimages/19501999/1956/1956.127.1237.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.1237.rev.width350.jpg
Silver Denarius of Antoninus Pius- Rome- AD 141. 1956.127.693 ,AD-141.,6,17.5,3.39,http://numismatics.org/collectionimages/19501999/1956/1956.127.693.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.693.rev.width350.jpg
Silver Antoninianus of Maximian- Lugdunum- AD 294. 1944.100.38035 ,AD-294.,2,23.5,2.81,http://numismatics.org/collectionimages/19001949/1944/1944.100.38035.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.38035.rev.width350.jpg
Silver Antoninianus of Maximian- Ticinum- AD 288. 1948.19.1019 ,AD-288.,12,22.0,3.47,http://numismatics.org/collectionimages/19001949/1948/1948.19.1019.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.1019.rev.width350.jpg
Silver Denarius of Severus Alexander- Rome- AD 227. 1948.19.1822 ,AD-227.,12,20.0,2.74,http://numismatics.org/collectionimages/19001949/1948/1948.19.1822.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.1822.rev.width350.jpg
Silver Denarius of Augustus- Lugdunum- 12 BC. 1944.100.39098 ,12-BC.,6,18.0,3.24,http://numismatics.org/collectionimages/19001949/1944/1944.100.39098.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.39098.rev.width350.jpg
Silver Antoninianus of Maximian- Rome- AD 292. 1944.100.38059 ,AD-292.,10,20.0,2.79,http://numismatics.org/collectionimages/19001949/1944/1944.100.38059.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.38059.rev.width350.jpg
Bronze Dupondius of Augustus- Pergamum- 25 BC - 15 BC. 1948.4.91 ,25-BC,12,27.0,10.86,http://numismatics.org/collectionimages/19001949/1948/1948.4.91.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.4.91.rev.width350.jpg
Silver Antoninianus of Allectus- Londinium- AD 293 - AD 296. 1944.100.37968 ,AD-293,6,22.0,3.71,http://numismatics.org/collectionimages/19001949/1944/1944.100.37968.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.37968.rev.width350.jpg
Bronze AE1 of Diocletian- Heraclea- AD 296 - AD 297. 1944.100.3818 ,AD-296,12,27.0,8.79,http://numismatics.org/collectionimages/19001949/1944/1944.100.3818.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.3818.rev.width350.jpg
Silver Antoninianus of Probus- Antioch- AD 276 - AD 282. 1944.100.36181 ,AD-276,12,20.25,3.78,http://numismatics.org/collectionimages/19001949/1944/1944.100.36181.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.36181.rev.width350.jpg
Bronze AE3 of Licinius- Cyzicus- AD 317 - AD 320. 1944.100.8747 ,AD-317,6,18.0,3.34,http://numismatics.org/collectionimages/19001949/1944/1944.100.8747.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.8747.rev.width350.jpg
Silver Denarius of Marcus Aurelius- Rome- AD 161 - AD 175. 1956.127.971 ,AD-161,12,18.5,3.7,http://numismatics.org/collectionimages/19501999/1956/1956.127.971.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.971.rev.width350.jpg
Silver Hemidrachm- Colophon- 310 B.C. - 301 B.C.. 1965.77.155 ,310-B.C.,2,14.0,1.96,http://numismatics.org/collectionimages/19501999/1965/1965.77.155.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1965/1965.77.155.rev.width350.jpg
Silver Denarius of Antoninus Pius- Rome- AD 141. 1956.127.708 ,AD-141.,5,16.5,3.05,http://numismatics.org/collectionimages/19501999/1956/1956.127.708.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.708.rev.width350.jpg
Silver Denarius of Augustus- Colonia Patricia- 19 BC - 15 BC. 1944.100.39062 ,19-BC,7,16.5,3.88,http://numismatics.org/collectionimages/19001949/1944/1944.100.39062.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.39062.rev.width350.jpg
Bronze AE1 of Diocletian- Heraclea- AD 296 - AD 297. 1944.100.3879 ,AD-296,1,28.5,10.72,http://numismatics.org/collectionimages/19001949/1944/1944.100.3879.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.3879.rev.width350.jpg
Silver Denarius of Hadrian- Rome- AD 128 - AD 136. 1956.127.320 ,AD-128,6,18.0,3.07,http://numismatics.org/collectionimages/19501999/1956/1956.127.320.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.320.rev.width350.jpg
Silver Denarius of Antoninus Pius- Rome- AD 141. 1956.127.668 ,AD-141.,6,16.5,3.45,http://numismatics.org/collectionimages/19501999/1956/1956.127.668.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.668.rev.width350.jpg
Bronze Large AE2 of Constantius II- Antioch- AD 350 - AD 355. 1948.19.768 ,AD-350,5,24.0,4.45,http://numismatics.org/collectionimages/19001949/1948/1948.19.768.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.768.rev.width350.jpg
Silver Denarius of Antoninus Pius- Rome- AD 140 - AD 144. 1956.127.1944 ,AD-140,7,16.5,3.3,http://numismatics.org/collectionimages/19501999/1956/1956.127.1944.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.1944.rev.width350.jpg
Silver Denarius of Titus- Rome- AD 80. 1954.203.166 ,AD-80.,6,18.0,3.57,http://numismatics.org/collectionimages/19501999/1954/1954.203.166.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1954/1954.203.166.rev.width350.jpg
Bronze AE1 of Diocletian- Antioch- AD 300 - AD 301. 1963.231.1 ,AD-300,6,24.5,10.37,http://numismatics.org/collectionimages/19501999/1963/1963.231.1.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1963/1963.231.1.rev.width350.jpg
Silver Drachma of Philip III Arrhidaeus- Colophon- 323 B.C. - 319 B.C.. 1952.123.268 ,323-B.C.,1,16.8,4.37,http://numismatics.org/collectionimages/19501999/1952/1952.123.268.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.123.268.rev.width350.jpg
Silver Denarius of Hadrian- Rome- AD 125 - AD 128. 1956.127.187 ,AD-125,6,16.5,3.59,http://numismatics.org/collectionimages/19501999/1956/1956.127.187.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.187.rev.width350.jpg
Silver Denarius of Gordian III- Rome- AD 241. 1948.19.716 ,AD-241.,7,20.5,2.86,http://numismatics.org/collectionimages/19001949/1948/1948.19.716.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.716.rev.width350.jpg
Silver Denarius of Claudius- Rome- AD 41 - AD 42. 1944.100.39350 ,AD-41,12,20.0,3.73,http://numismatics.org/collectionimages/19001949/1944/1944.100.39350.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.39350.rev.width350.jpg
Bronze As of Hadrian- Rome- AD 132 - AD 134. 1944.100.47384 ,AD-132,6,26.0,11.32,http://numismatics.org/collectionimages/19001949/1944/1944.100.47384.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.47384.rev.width350.jpg
Bronze AE2 of Maxentius- Ostia- AD 309 - AD 312. 1963.237.26 ,AD-309,11,24.0,5.17,http://numismatics.org/collectionimages/19501999/1963/1963.237.26.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1963/1963.237.26.rev.width350.jpg
Bronze AE3 of Constantine I- Trier- AD 316. 1948.7.2 ,AD-316.,6,20.0,3.64,http://numismatics.org/collectionimages/19001949/1948/1948.7.2.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.7.2.rev.width350.jpg
Bronze Dupondius of Antoninus Pius- Rome- AD 157 - AD 158. 1944.100.48302 ,AD-157,12,25.0,10.36,http://numismatics.org/collectionimages/19001949/1944/1944.100.48302.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.48302.rev.width350.jpg
Silver Denarius of Claudius- Rome- AD 50 - AD 51. 1944.100.39357 ,AD-50,6,18.5,3.72,http://numismatics.org/collectionimages/19001949/1944/1944.100.39357.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.39357.rev.width350.jpg
Bronze Sestertius of Hadrian- Rome- AD 132 - AD 134. 1944.100.47374 ,AD-132,12,33.0,25.27,http://numismatics.org/collectionimages/19001949/1944/1944.100.47374.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.47374.rev.width350.jpg
Silver Denarius of Trajan- Rome- AD 103 - AD 111. 1956.127.1541 ,AD-103,6,19.0,3.37,http://numismatics.org/collectionimages/19501999/1956/1956.127.1541.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.1541.rev.width350.jpg
Silver Denarius of Antoninus Pius- Rome- AD 156 - AD 157. 1956.127.1884 ,AD-156,6,18.0,3.49,http://numismatics.org/collectionimages/19501999/1956/1956.127.1884.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.1884.rev.width350.jpg
Silver Denarius of Marcus Aurelius- Rome- AD 161 - AD 162. 1948.19.1308 ,AD-161,12,17.25,2.93,http://numismatics.org/collectionimages/19001949/1948/1948.19.1308.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.1308.rev.width350.jpg
Bronze As of Antoninus Pius- Rome- AD 143 - AD 144. 1944.100.48241 ,AD-143,12,31.0,10.61,http://numismatics.org/collectionimages/19001949/1944/1944.100.48241.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.48241.rev.width350.jpg
Silver Antoninianus of Claudius II Gothicus- Rome- AD 268 - AD 270. 1947.97.287 ,AD-268,6,20.0,2.67,http://numismatics.org/collectionimages/19001949/1947/1947.97.287.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1947/1947.97.287.rev.width350.jpg
Silver Denarius of Hadrian- Rome- AD 125 - AD 128. 1956.127.1772 ,AD-125,6,19.0,3.17,http://numismatics.org/collectionimages/19501999/1956/1956.127.1772.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.1772.rev.width350.jpg
Bronze AE3 of Constantine I- Cyzicus- AD 324 - AD 325. 1944.100.8840 ,AD-324,5,18.5,2.96,http://numismatics.org/collectionimages/19001949/1944/1944.100.8840.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.8840.rev.width350.jpg
Bronze AE2 of Maximinus Daia- Antioch- AD 310 - AD 311. 1944.100.4427 ,AD-310,11,22.5,7.28,http://numismatics.org/collectionimages/19001949/1944/1944.100.4427.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.4427.rev.width350.jpg
Bronze AE1 of Diocletian- Thessalonica- AD 302 - AD 303. 1944.100.3685 ,AD-302,12,26.5,9.46,http://numismatics.org/collectionimages/19001949/1944/1944.100.3685.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.3685.rev.width350.jpg
Bronze AE2 of Constantine I- Trier- AD 310 - AD 313. 1948.19.290 ,AD-310,7,22.5,4.58,http://numismatics.org/collectionimages/19001949/1948/1948.19.290.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.290.rev.width350.jpg
Silver Denarius of Antoninus Pius- Rome- AD 145 - AD 161. 1956.127.1840 ,AD-145,12,18.0,3.43,http://numismatics.org/collectionimages/19501999/1956/1956.127.1840.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.1840.rev.width350.jpg
Bronze AE3 of Constantine I- Constantinople- AD 330 - AD 333. 1944.100.9191 ,AD-330,12,18.0,2.11,http://numismatics.org/collectionimages/19001949/1944/1944.100.9191.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.9191.rev.width350.jpg
Silver Drachma- Colophon- 310 B.C. - 301 B.C.. 1952.123.304 ,310-B.C.,1,17.3,4.14,http://numismatics.org/collectionimages/19501999/1952/1952.123.304.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.123.304.rev.width350.jpg
Bronze Sestertius of Antoninus Pius- Rome- AD 140 - AD 144. 1944.100.48222 ,AD-140,12,34.0,27.07,http://numismatics.org/collectionimages/19001949/1944/1944.100.48222.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.48222.rev.width350.jpg
Bronze Quadrans of Nero- Rome- AD 64 - AD 68. 1944.100.39775 ,AD-64,6,14.0,2.23,http://numismatics.org/collectionimages/19001949/1944/1944.100.39775.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.39775.rev.width350.jpg
